relance_id;devis_id;date_relance;mois;exercice;rang;canal;agence;commercial;issue;duree_min
REL-00219;DEV-00176;2022-11-19;2022-11;2022-2023;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;1.7
REL-00220;DEV-00176;2022-11-29;2022-11;2022-2023;2;SMS;Bordeaux;Sophie Marchand;Rappel demandé;3.2
REL-00221;DEV-00177;2022-11-21;2022-11;2022-2023;1;Email;Bordeaux;Karim Belkacem;Refus signifié;3.8
REL-00222;DEV-00178;2022-11-18;2022-11;2022-2023;1;Email;Bordeaux;Sophie Marchand;Accord obtenu;4.8
REL-00223;DEV-00179;2022-11-27;2022-11;2022-2023;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;4.7
REL-00224;DEV-00180;2022-11-27;2022-11;2022-2023;1;Email;Bordeaux;Karim Belkacem;Sans réponse;3.9
REL-00225;DEV-00180;2022-12-05;2022-12;2022-2023;2;Téléphone;Bordeaux;Karim Belkacem;Négociation en cours;5.8
REL-00226;DEV-00180;2022-12-15;2022-12;2022-2023;3;Email;Bordeaux;Karim Belkacem;Accord obtenu;2.8
REL-00227;DEV-00181;2022-11-26;2022-11;2022-2023;1;Email;Toulouse;Julien Fabre;Sans réponse;2.1
REL-00228;DEV-00181;2022-12-07;2022-12;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Sans réponse;13.7
REL-00229;DEV-00183;2022-11-24;2022-11;2022-2023;1;Email;Bordeaux;Karim Belkacem;Injoignable;2.8
REL-00230;DEV-00184;2022-12-01;2022-12;2022-2023;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;4.1
REL-00231;DEV-00184;2022-12-15;2022-12;2022-2023;2;Email;Bordeaux;Sophie Marchand;Injoignable;2.4
REL-00232;DEV-00184;2022-12-20;2022-12;2022-2023;3;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;9.6
REL-00233;DEV-00185;2022-11-26;2022-11;2022-2023;1;Email;Toulouse;Julien Fabre;Rappel demandé;2.3
REL-00234;DEV-00185;2022-12-01;2022-12;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Accord obtenu;10.3
REL-00235;DEV-00186;2022-12-03;2022-12;2022-2023;1;Email;Toulouse;Julien Fabre;Rappel demandé;2.4
REL-00236;DEV-00187;2022-12-07;2022-12;2022-2023;1;Email;Toulouse;Julien Fabre;Sans réponse;4.6
REL-00237;DEV-00188;2022-12-08;2022-12;2022-2023;1;Email;Toulouse;Julien Fabre;Injoignable;3.3
REL-00238;DEV-00188;2022-12-13;2022-12;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Rappel demandé;4.1
REL-00239;DEV-00188;2022-12-26;2022-12;2022-2023;3;Email;Toulouse;Julien Fabre;Rappel demandé;2.8
REL-00240;DEV-00189;2022-12-02;2022-12;2022-2023;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;8.4
REL-00241;DEV-00189;2022-12-09;2022-12;2022-2023;2;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;4.5
REL-00242;DEV-00190;2022-12-06;2022-12;2022-2023;1;Email;Bordeaux;Sophie Marchand;Sans réponse;3.6
REL-00243;DEV-00190;2022-12-14;2022-12;2022-2023;2;SMS;Bordeaux;Sophie Marchand;Sans réponse;4.2
REL-00244;DEV-00190;2022-12-20;2022-12;2022-2023;3;SMS;Bordeaux;Sophie Marchand;Négociation en cours;2.5
REL-00245;DEV-00191;2022-12-02;2022-12;2022-2023;1;Email;Bordeaux;Karim Belkacem;Refus signifié;1.8
REL-00246;DEV-00194;2022-12-04;2022-12;2022-2023;1;Email;Bordeaux;Sophie Marchand;Sans réponse;4.0
REL-00247;DEV-00195;2022-12-03;2022-12;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Rappel demandé;9.2
REL-00248;DEV-00195;2022-12-11;2022-12;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Accord obtenu;12.5
REL-00249;DEV-00196;2022-12-17;2022-12;2022-2023;1;Email;Bordeaux;Sophie Marchand;Sans réponse;1.0
REL-00250;DEV-00196;2022-12-23;2022-12;2022-2023;2;Téléphone;Bordeaux;Sophie Marchand;Rappel demandé;5.9
REL-00251;DEV-00197;2022-12-08;2022-12;2022-2023;1;Email;Bordeaux;Sophie Marchand;Négociation en cours;4.4
REL-00252;DEV-00197;2022-12-22;2022-12;2022-2023;2;Email;Bordeaux;Sophie Marchand;Sans réponse;4.9
REL-00253;DEV-00197;2023-01-01;2023-01;2022-2023;3;Email;Bordeaux;Sophie Marchand;Refus signifié;2.4
REL-00254;DEV-00198;2022-12-09;2022-12;2022-2023;1;Email;Toulouse;Julien Fabre;Sans réponse;4.4
REL-00255;DEV-00198;2022-12-14;2022-12;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Refus signifié;12.5
REL-00256;DEV-00199;2022-12-20;2022-12;2022-2023;1;Email;Toulouse;Julien Fabre;Sans réponse;3.4
REL-00257;DEV-00199;2022-12-26;2022-12;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Sans réponse;11.6
REL-00258;DEV-00201;2022-12-13;2022-12;2022-2023;1;Email;Toulouse;Julien Fabre;Sans réponse;2.9
REL-00259;DEV-00202;2022-12-20;2022-12;2022-2023;1;Téléphone;Bordeaux;Sophie Marchand;Rappel demandé;12.2
REL-00260;DEV-00202;2022-12-31;2022-12;2022-2023;2;Email;Bordeaux;Sophie Marchand;Sans réponse;4.2
REL-00261;DEV-00202;2023-01-06;2023-01;2022-2023;3;Email;Bordeaux;Sophie Marchand;Injoignable;3.9
REL-00262;DEV-00203;2022-12-17;2022-12;2022-2023;1;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;9.7
REL-00263;DEV-00205;2022-12-19;2022-12;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Refus signifié;4.5
REL-00264;DEV-00206;2022-12-23;2022-12;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;13.5
REL-00265;DEV-00206;2023-01-04;2023-01;2022-2023;2;Email;Toulouse;Julien Fabre;Négociation en cours;3.2
REL-00266;DEV-00206;2023-01-15;2023-01;2022-2023;3;Téléphone;Toulouse;Julien Fabre;Accord obtenu;11.8
REL-00267;DEV-00207;2022-12-16;2022-12;2022-2023;1;SMS;Bordeaux;Sophie Marchand;Négociation en cours;2.6
REL-00268;DEV-00208;2022-12-23;2022-12;2022-2023;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;3.4
REL-00269;DEV-00208;2022-12-30;2022-12;2022-2023;2;SMS;Bordeaux;Karim Belkacem;Rappel demandé;3.7
REL-00270;DEV-00210;2022-12-23;2022-12;2022-2023;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;4.9
REL-00271;DEV-00210;2023-01-02;2023-01;2022-2023;2;Email;Bordeaux;Sophie Marchand;Injoignable;2.3
REL-00272;DEV-00211;2022-12-18;2022-12;2022-2023;1;Email;Toulouse;Julien Fabre;Accord obtenu;3.1
REL-00273;DEV-00212;2022-12-30;2022-12;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;8.7
REL-00274;DEV-00214;2022-12-21;2022-12;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;5.3
REL-00275;DEV-00214;2023-01-04;2023-01;2022-2023;2;Email;Bordeaux;Karim Belkacem;Sans réponse;3.1
REL-00276;DEV-00215;2022-12-24;2022-12;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;8.1
REL-00277;DEV-00216;2022-12-27;2022-12;2022-2023;1;SMS;Bordeaux;Sophie Marchand;Rappel demandé;2.8
REL-00278;DEV-00216;2023-01-07;2023-01;2022-2023;2;Email;Bordeaux;Sophie Marchand;Accord obtenu;3.0
REL-00279;DEV-00217;2022-12-24;2022-12;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Accord obtenu;5.4
REL-00280;DEV-00218;2022-12-30;2022-12;2022-2023;1;Email;Bordeaux;Sophie Marchand;Sans réponse;3.8
REL-00281;DEV-00219;2022-12-29;2022-12;2022-2023;1;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;3.4
REL-00282;DEV-00220;2022-12-24;2022-12;2022-2023;1;Email;Bordeaux;Sophie Marchand;Accord obtenu;4.8
REL-00283;DEV-00221;2022-12-24;2022-12;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Rappel demandé;8.4
REL-00284;DEV-00222;2022-12-31;2022-12;2022-2023;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;1.1
REL-00285;DEV-00222;2023-01-08;2023-01;2022-2023;2;Email;Bordeaux;Karim Belkacem;Sans réponse;1.6
REL-00286;DEV-00226;2023-01-03;2023-01;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;8.6
REL-00287;DEV-00226;2023-01-09;2023-01;2022-2023;2;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;7.2
REL-00288;DEV-00227;2023-01-10;2023-01;2022-2023;1;Email;Toulouse;Julien Fabre;Refus signifié;1.4
REL-00289;DEV-00228;2023-01-03;2023-01;2022-2023;1;Email;Bordeaux;Sophie Marchand;Injoignable;3.5
REL-00290;DEV-00228;2023-01-08;2023-01;2022-2023;2;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;4.4
REL-00291;DEV-00229;2023-01-04;2023-01;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;13.9
REL-00292;DEV-00229;2023-01-14;2023-01;2022-2023;2;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;10.0
REL-00293;DEV-00230;2023-01-07;2023-01;2022-2023;1;Email;Bordeaux;Sophie Marchand;Sans réponse;1.6
REL-00294;DEV-00231;2022-12-30;2022-12;2022-2023;1;Email;Toulouse;Julien Fabre;Sans réponse;4.0
REL-00295;DEV-00231;2023-01-11;2023-01;2022-2023;2;Email;Toulouse;Julien Fabre;Négociation en cours;3.0
REL-00296;DEV-00232;2022-12-30;2022-12;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;8.1
REL-00297;DEV-00233;2022-12-31;2022-12;2022-2023;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;3.6
REL-00298;DEV-00233;2023-01-09;2023-01;2022-2023;2;Téléphone;Bordeaux;Sophie Marchand;Rappel demandé;8.8
REL-00299;DEV-00233;2023-01-18;2023-01;2022-2023;3;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;7.5
REL-00300;DEV-00235;2023-01-03;2023-01;2022-2023;1;Email;Bordeaux;Sophie Marchand;Refus signifié;2.3
REL-00301;DEV-00236;2023-01-02;2023-01;2022-2023;1;Email;Toulouse;Julien Fabre;Négociation en cours;1.0
REL-00302;DEV-00236;2023-01-08;2023-01;2022-2023;2;Email;Toulouse;Julien Fabre;Rappel demandé;2.7
REL-00303;DEV-00236;2023-01-22;2023-01;2022-2023;3;Email;Toulouse;Julien Fabre;Accord obtenu;4.8
REL-00304;DEV-00237;2023-01-10;2023-01;2022-2023;1;Email;Toulouse;Julien Fabre;Rappel demandé;2.4
REL-00305;DEV-00237;2023-01-20;2023-01;2022-2023;2;Email;Toulouse;Julien Fabre;Négociation en cours;1.0
REL-00306;DEV-00238;2023-01-09;2023-01;2022-2023;1;Email;Toulouse;Julien Fabre;Sans réponse;2.6
REL-00307;DEV-00239;2023-01-06;2023-01;2022-2023;1;Email;Toulouse;Julien Fabre;Négociation en cours;5.0
REL-00308;DEV-00239;2023-01-14;2023-01;2022-2023;2;Email;Toulouse;Julien Fabre;Rappel demandé;4.0
REL-00309;DEV-00240;2023-01-11;2023-01;2022-2023;1;Email;Bordeaux;Sophie Marchand;Refus signifié;4.8
REL-00310;DEV-00241;2023-01-07;2023-01;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Rappel demandé;8.9
REL-00311;DEV-00241;2023-01-15;2023-01;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Rappel demandé;2.7
REL-00312;DEV-00241;2023-01-21;2023-01;2022-2023;3;Email;Toulouse;Julien Fabre;Accord obtenu;3.0
REL-00313;DEV-00242;2023-01-11;2023-01;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;9.1
REL-00314;DEV-00242;2023-01-24;2023-01;2022-2023;2;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;11.7
REL-00315;DEV-00243;2023-01-10;2023-01;2022-2023;1;Email;Bordeaux;Karim Belkacem;Injoignable;1.6
REL-00316;DEV-00243;2023-01-15;2023-01;2022-2023;2;Email;Bordeaux;Karim Belkacem;Refus signifié;3.4
REL-00317;DEV-00244;2023-01-09;2023-01;2022-2023;1;Email;Toulouse;Julien Fabre;Sans réponse;3.7
REL-00318;DEV-00247;2023-01-12;2023-01;2022-2023;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;2.8
REL-00319;DEV-00247;2023-01-19;2023-01;2022-2023;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;1.3
REL-00320;DEV-00248;2023-01-10;2023-01;2022-2023;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;12.6
REL-00321;DEV-00248;2023-01-22;2023-01;2022-2023;2;SMS;Bordeaux;Sophie Marchand;Accord obtenu;1.1
REL-00322;DEV-00250;2023-01-12;2023-01;2022-2023;1;Email;Bordeaux;Sophie Marchand;Sans réponse;1.7
REL-00323;DEV-00250;2023-01-17;2023-01;2022-2023;2;Email;Bordeaux;Sophie Marchand;Sans réponse;3.9
REL-00324;DEV-00251;2023-01-20;2023-01;2022-2023;1;Email;Bordeaux;Karim Belkacem;Injoignable;4.5
REL-00325;DEV-00252;2023-01-13;2023-01;2022-2023;1;Téléphone;Bordeaux;Sophie Marchand;Négociation en cours;6.2
REL-00326;DEV-00252;2023-01-25;2023-01;2022-2023;2;Email;Bordeaux;Sophie Marchand;Rappel demandé;1.8
REL-00327;DEV-00253;2023-01-17;2023-01;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;9.2
REL-00328;DEV-00253;2023-01-26;2023-01;2022-2023;2;SMS;Bordeaux;Karim Belkacem;Accord obtenu;3.7
REL-00329;DEV-00255;2023-01-22;2023-01;2022-2023;1;Email;Toulouse;Julien Fabre;Refus signifié;4.2
REL-00330;DEV-00256;2023-01-21;2023-01;2022-2023;1;Email;Toulouse;Julien Fabre;Injoignable;3.5
REL-00331;DEV-00256;2023-01-31;2023-01;2022-2023;2;Email;Toulouse;Julien Fabre;Accord obtenu;3.6
REL-00332;DEV-00257;2023-01-20;2023-01;2022-2023;1;Email;Toulouse;Julien Fabre;Rappel demandé;4.9
REL-00333;DEV-00257;2023-02-02;2023-02;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Accord obtenu;9.5
REL-00334;DEV-00258;2023-01-19;2023-01;2022-2023;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;3.8
REL-00335;DEV-00259;2023-01-24;2023-01;2022-2023;1;Email;Toulouse;Julien Fabre;Négociation en cours;3.6
REL-00336;DEV-00259;2023-01-30;2023-01;2022-2023;2;Email;Toulouse;Julien Fabre;Rappel demandé;4.4
REL-00337;DEV-00259;2023-02-09;2023-02;2022-2023;3;SMS;Toulouse;Julien Fabre;Sans réponse;3.5
REL-00338;DEV-00259;2023-02-15;2023-02;2022-2023;4;Téléphone;Toulouse;Julien Fabre;Négociation en cours;7.2
REL-00339;DEV-00260;2023-01-20;2023-01;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Rappel demandé;9.8
REL-00340;DEV-00260;2023-02-02;2023-02;2022-2023;2;Email;Bordeaux;Karim Belkacem;Sans réponse;2.2
REL-00341;DEV-00261;2023-01-19;2023-01;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;13.4
REL-00342;DEV-00261;2023-01-28;2023-01;2022-2023;2;Email;Bordeaux;Karim Belkacem;Négociation en cours;1.3
REL-00343;DEV-00263;2023-01-25;2023-01;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Rappel demandé;7.1
REL-00344;DEV-00263;2023-02-01;2023-02;2022-2023;2;Email;Toulouse;Julien Fabre;Sans réponse;2.9
REL-00345;DEV-00265;2023-01-20;2023-01;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Refus signifié;4.0
REL-00346;DEV-00266;2023-01-21;2023-01;2022-2023;1;SMS;Toulouse;Julien Fabre;Refus signifié;3.1
REL-00347;DEV-00267;2023-01-25;2023-01;2022-2023;1;Téléphone;Bordeaux;Sophie Marchand;Injoignable;11.8
REL-00348;DEV-00268;2023-01-24;2023-01;2022-2023;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;3.3
REL-00349;DEV-00268;2023-02-06;2023-02;2022-2023;2;Email;Bordeaux;Karim Belkacem;Rappel demandé;4.3
REL-00350;DEV-00269;2023-02-06;2023-02;2022-2023;1;Email;Toulouse;Julien Fabre;Sans réponse;4.0
REL-00351;DEV-00270;2023-01-26;2023-01;2022-2023;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;1.2
REL-00352;DEV-00271;2023-01-28;2023-01;2022-2023;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;3.1
REL-00353;DEV-00272;2023-02-04;2023-02;2022-2023;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;2.0
REL-00354;DEV-00272;2023-02-16;2023-02;2022-2023;2;Email;Bordeaux;Sophie Marchand;Rappel demandé;1.5
REL-00355;DEV-00272;2023-03-02;2023-03;2022-2023;3;Téléphone;Bordeaux;Sophie Marchand;Rappel demandé;12.5
REL-00356;DEV-00273;2023-02-05;2023-02;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Rappel demandé;8.5
REL-00357;DEV-00274;2023-01-29;2023-01;2022-2023;1;Email;Toulouse;Julien Fabre;Négociation en cours;3.3
REL-00358;DEV-00276;2023-02-07;2023-02;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Accord obtenu;7.1
REL-00359;DEV-00277;2023-02-07;2023-02;2022-2023;1;SMS;Bordeaux;Sophie Marchand;Injoignable;2.5
REL-00360;DEV-00277;2023-02-16;2023-02;2022-2023;2;Email;Bordeaux;Sophie Marchand;Accord obtenu;1.7
REL-00361;DEV-00278;2023-02-07;2023-02;2022-2023;1;Email;Bordeaux;Karim Belkacem;Refus signifié;4.1
REL-00362;DEV-00279;2023-02-10;2023-02;2022-2023;1;Email;Toulouse;Julien Fabre;Sans réponse;1.7
REL-00363;DEV-00279;2023-02-16;2023-02;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Négociation en cours;4.5
REL-00364;DEV-00280;2023-02-09;2023-02;2022-2023;1;SMS;Toulouse;Julien Fabre;Accord obtenu;1.5
REL-00365;DEV-00281;2023-02-02;2023-02;2022-2023;1;Email;Bordeaux;Sophie Marchand;Accord obtenu;1.9
REL-00366;DEV-00282;2023-02-06;2023-02;2022-2023;1;Email;Toulouse;Julien Fabre;Injoignable;1.4
REL-00367;DEV-00283;2023-02-04;2023-02;2022-2023;1;Email;Toulouse;Julien Fabre;Rappel demandé;3.3
REL-00368;DEV-00283;2023-02-09;2023-02;2022-2023;2;Email;Toulouse;Julien Fabre;Accord obtenu;4.5
REL-00369;DEV-00284;2023-02-12;2023-02;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Rappel demandé;12.6
REL-00370;DEV-00284;2023-02-24;2023-02;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Injoignable;10.4
REL-00371;DEV-00286;2023-02-13;2023-02;2022-2023;1;Email;Toulouse;Julien Fabre;Négociation en cours;2.9
REL-00372;DEV-00286;2023-02-25;2023-02;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Injoignable;5.0
REL-00373;DEV-00287;2023-02-10;2023-02;2022-2023;1;Email;Toulouse;Julien Fabre;Accord obtenu;4.6
REL-00374;DEV-00288;2023-02-12;2023-02;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;7.8
REL-00375;DEV-00288;2023-02-22;2023-02;2022-2023;2;Email;Toulouse;Julien Fabre;Injoignable;3.6
REL-00376;DEV-00289;2023-02-13;2023-02;2022-2023;1;SMS;Toulouse;Julien Fabre;Sans réponse;2.7
REL-00377;DEV-00289;2023-02-27;2023-02;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Sans réponse;8.0
REL-00378;DEV-00290;2023-02-08;2023-02;2022-2023;1;Email;Toulouse;Julien Fabre;Sans réponse;1.2
REL-00379;DEV-00292;2023-02-12;2023-02;2022-2023;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;5.7
REL-00380;DEV-00292;2023-02-25;2023-02;2022-2023;2;Email;Bordeaux;Sophie Marchand;Négociation en cours;1.7
REL-00381;DEV-00292;2023-03-08;2023-03;2022-2023;3;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;10.9
REL-00382;DEV-00293;2023-02-11;2023-02;2022-2023;1;Email;Toulouse;Julien Fabre;Sans réponse;2.8
REL-00383;DEV-00294;2023-02-12;2023-02;2022-2023;1;Email;Toulouse;Julien Fabre;Accord obtenu;3.2
REL-00384;DEV-00295;2023-02-18;2023-02;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;9.1
REL-00385;DEV-00295;2023-02-28;2023-02;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Négociation en cours;8.7
REL-00386;DEV-00296;2023-02-17;2023-02;2022-2023;1;Email;Bordeaux;Sophie Marchand;Négociation en cours;4.3
REL-00387;DEV-00296;2023-02-25;2023-02;2022-2023;2;Email;Bordeaux;Sophie Marchand;Rappel demandé;2.9
REL-00388;DEV-00296;2023-03-10;2023-03;2022-2023;3;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;4.0
REL-00389;DEV-00297;2023-02-16;2023-02;2022-2023;1;Email;Toulouse;Julien Fabre;Injoignable;4.1
REL-00390;DEV-00297;2023-02-24;2023-02;2022-2023;2;Email;Toulouse;Julien Fabre;Sans réponse;2.8
REL-00391;DEV-00297;2023-03-05;2023-03;2022-2023;3;SMS;Toulouse;Julien Fabre;Refus signifié;3.7
REL-00392;DEV-00298;2023-02-11;2023-02;2022-2023;1;Téléphone;Bordeaux;Sophie Marchand;Négociation en cours;4.4
REL-00393;DEV-00300;2023-02-17;2023-02;2022-2023;1;Email;Bordeaux;Sophie Marchand;Refus signifié;2.7
REL-00394;DEV-00301;2023-02-23;2023-02;2022-2023;1;Email;Bordeaux;Sophie Marchand;Refus signifié;1.8
REL-00395;DEV-00304;2023-02-24;2023-02;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;13.6
REL-00396;DEV-00304;2023-03-08;2023-03;2022-2023;2;Email;Toulouse;Julien Fabre;Sans réponse;1.6
REL-00397;DEV-00305;2023-02-17;2023-02;2022-2023;1;Email;Bordeaux;Karim Belkacem;Sans réponse;4.5
REL-00398;DEV-00305;2023-02-27;2023-02;2022-2023;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;4.5
REL-00399;DEV-00306;2023-02-23;2023-02;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Refus signifié;13.5
REL-00400;DEV-00308;2023-02-26;2023-02;2022-2023;1;Email;Toulouse;Julien Fabre;Refus signifié;2.0
REL-00401;DEV-00309;2023-02-23;2023-02;2022-2023;1;Email;Toulouse;Julien Fabre;Refus signifié;1.7
REL-00402;DEV-00310;2023-02-24;2023-02;2022-2023;1;SMS;Toulouse;Julien Fabre;Refus signifié;2.2
REL-00403;DEV-00311;2023-02-23;2023-02;2022-2023;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;1.2
REL-00404;DEV-00311;2023-02-28;2023-02;2022-2023;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;4.3
REL-00405;DEV-00312;2023-02-21;2023-02;2022-2023;1;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;5.5
REL-00406;DEV-00313;2023-02-24;2023-02;2022-2023;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;4.1
REL-00407;DEV-00313;2023-03-08;2023-03;2022-2023;2;SMS;Bordeaux;Karim Belkacem;Injoignable;3.2
REL-00408;DEV-00315;2023-02-23;2023-02;2022-2023;1;SMS;Bordeaux;Sophie Marchand;Sans réponse;3.7
REL-00409;DEV-00316;2023-03-04;2023-03;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;10.4
REL-00410;DEV-00316;2023-03-16;2023-03;2022-2023;2;Email;Toulouse;Julien Fabre;Rappel demandé;3.3
REL-00411;DEV-00317;2023-02-26;2023-02;2022-2023;1;Email;Bordeaux;Karim Belkacem;Sans réponse;1.6
REL-00412;DEV-00317;2023-03-03;2023-03;2022-2023;2;Email;Bordeaux;Karim Belkacem;Négociation en cours;2.3
REL-00413;DEV-00317;2023-03-15;2023-03;2022-2023;3;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;3.9
REL-00414;DEV-00318;2023-02-25;2023-02;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;6.7
REL-00415;DEV-00318;2023-03-02;2023-03;2022-2023;2;Email;Toulouse;Julien Fabre;Rappel demandé;3.1
REL-00416;DEV-00318;2023-03-07;2023-03;2022-2023;3;Téléphone;Toulouse;Julien Fabre;Accord obtenu;4.5
REL-00417;DEV-00319;2023-03-12;2023-03;2022-2023;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;3.0
REL-00418;DEV-00320;2023-02-24;2023-02;2022-2023;1;Email;Bordeaux;Sophie Marchand;Sans réponse;1.3
REL-00419;DEV-00320;2023-03-04;2023-03;2022-2023;2;Email;Bordeaux;Sophie Marchand;Accord obtenu;3.8
REL-00420;DEV-00321;2023-03-14;2023-03;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;4.7
REL-00421;DEV-00322;2023-03-01;2023-03;2022-2023;1;Email;Toulouse;Julien Fabre;Injoignable;3.8
REL-00422;DEV-00322;2023-03-13;2023-03;2022-2023;2;SMS;Toulouse;Julien Fabre;Négociation en cours;3.7
REL-00423;DEV-00322;2023-03-25;2023-03;2022-2023;3;Téléphone;Toulouse;Julien Fabre;Rappel demandé;11.5
REL-00424;DEV-00323;2023-02-28;2023-02;2022-2023;1;Email;Bordeaux;Sophie Marchand;Injoignable;3.5
REL-00425;DEV-00323;2023-03-13;2023-03;2022-2023;2;Téléphone;Bordeaux;Sophie Marchand;Rappel demandé;2.2
REL-00426;DEV-00324;2023-03-03;2023-03;2022-2023;1;Email;Toulouse;Julien Fabre;Rappel demandé;2.5
REL-00427;DEV-00324;2023-03-12;2023-03;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Rappel demandé;3.8
REL-00428;DEV-00325;2023-03-07;2023-03;2022-2023;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;11.2
REL-00429;DEV-00325;2023-03-20;2023-03;2022-2023;2;Téléphone;Toulouse;Julien Fabre;Négociation en cours;4.6
REL-00430;DEV-00325;2023-03-27;2023-03;2022-2023;3;Téléphone;Toulouse;Julien Fabre;Refus signifié;5.1
REL-00431;DEV-00326;2023-03-03;2023-03;2022-2023;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;3.9
REL-00432;DEV-00327;2023-03-09;2023-03;2022-2023;1;Email;Toulouse;Julien Fabre;Négociation en cours;3.3
REL-00433;DEV-00329;2023-03-05;2023-03;2022-2023;1;Email;Toulouse;Julien Fabre;Accord obtenu;4.3
REL-00434;DEV-00330;2023-03-07;2023-03;2022-2023;1;Email;Toulouse;Julien Fabre;Refus signifié;2.0
REL-00435;DEV-00332;2023-03-12;2023-03;2022-2023;1;SMS;Bordeaux;Sophie Marchand;Rappel demandé;2.5
REL-00436;DEV-00332;2023-03-21;2023-03;2022-2023;2;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;3.7
REL-00437;DEV-00333;2023-03-09;2023-03;2022-2023;1;Téléphone;Bordeaux;Sophie Marchand;Rappel demandé;11.4
